date,url
2025-09-04,https://www.nfl.com/plus/games/cowboys-at-eagles-2025-reg-1
2025-09-11,https://www.nfl.com/plus/games/commanders-at-packers-2025-reg-2
2025-09-18,https://www.nfl.com/plus/games/dolphins-at-bills-2025-reg-3
2025-09-25,https://www.nfl.com/plus/games/seahawks-at-cardinals-2025-reg-4
2025-10-02,https://www.nfl.com/plus/games/49ers-at-rams-2025-reg-5
2025-10-09,https://www.nfl.com/plus/games/eagles-at-giants-2025-reg-6
2025-10-16,https://www.nfl.com/plus/games/steelers-at-bengals-2025-reg-7
2025-10-23,https://www.nfl.com/plus/games/vikings-at-chargers-2025-reg-8
2025-10-30,https://www.nfl.com/plus/games/ravens-at-dolphins-2025-reg-9
2025-11-06,https://www.nfl.com/plus/games/raiders-at-broncos-2025-reg-10
2025-11-13,https://www.nfl.com/plus/games/jets-at-patriots-2025-reg-11
2025-11-20,https://www.nfl.com/plus/games/bills-at-texans-2025-reg-12
2025-11-27,https://www.nfl.com/plus/games/packers-at-lions-2025-reg-13
2025-11-27,https://www.nfl.com/plus/games/chiefs-at-cowboys-2025-reg-13
2025-11-27,https://www.nfl.com/plus/games/bengals-at-ravens-2025-reg-13
2025-12-04,https://www.nfl.com/plus/games/cowboys-at-lions-2025-reg-14
2025-12-11,https://www.nfl.com/plus/games/falcons-at-buccaneers-2025-reg-15
2025-12-18,https://www.nfl.com/plus/games/rams-at-seahawks-2025-reg-16
2025-12-25,https://www.nfl.com/plus/games/cowboys-at-commanders-2025-reg-17
2025-12-25,https://www.nfl.com/plus/games/lions-at-vikings-2025-reg-17
2025-12-25,https://www.nfl.com/plus/games/broncos-at-chiefs-2025-reg-17
