date,url
2024-09-08,https://www.nfl.com/plus/games/rams-at-lions-2024-reg-1
2024-09-15,https://www.nfl.com/plus/games/bears-at-texans-2024-reg-2
2024-09-22,https://www.nfl.com/plus/games/chiefs-at-falcons-2024-reg-3
2024-09-29,https://www.nfl.com/plus/games/bills-at-ravens-2024-reg-4
2024-10-06,https://www.nfl.com/plus/games/cowboys-at-steelers-2024-reg-5
2024-10-13,https://www.nfl.com/plus/games/bengals-at-giants-2024-reg-6
2024-10-20,https://www.nfl.com/plus/games/jets-at-steelers-2024-reg-7
2024-10-27,https://www.nfl.com/plus/games/cowboys-at-49ers-2024-reg-8
2024-11-03,https://www.nfl.com/plus/games/colts-at-vikings-2024-reg-9
2024-11-10,https://www.nfl.com/plus/games/lions-at-texans-2024-reg-10
2024-11-17,https://www.nfl.com/plus/games/bengals-at-chargers-2024-reg-11
2024-11-24,https://www.nfl.com/plus/games/eagles-at-rams-2024-reg-12
2024-12-01,https://www.nfl.com/plus/games/49ers-at-bills-2024-reg-13
2024-12-08,https://www.nfl.com/plus/games/chargers-at-chiefs-2024-reg-14
2024-12-15,https://www.nfl.com/plus/games/packers-at-seahawks-2024-reg-15
2024-12-22,https://www.nfl.com/plus/games/buccaneers-at-cowboys-2024-reg-16
2024-12-29,https://www.nfl.com/plus/games/falcons-at-commanders-2024-reg-17
2025-01-05,https://www.nfl.com/plus/games/vikings-at-lions-2024-reg-18
