date,url
2025-09-08,https://www.nfl.com/plus/games/vikings-at-bears-2025-reg-1
2025-09-15,https://www.nfl.com/plus/games/buccaneers-at-texans-2025-reg-2
2025-09-15,https://www.nfl.com/plus/games/chargers-at-raiders-2025-reg-2
2025-09-22,https://www.nfl.com/plus/games/lions-at-ravens-2025-reg-3
2025-09-29,https://www.nfl.com/plus/games/jets-at-dolphins-2025-reg-4
2025-09-29,https://www.nfl.com/plus/games/bengals-at-broncos-2025-reg-4
2025-10-06,https://www.nfl.com/plus/games/chiefs-at-jaguars-2025-reg-5
2025-10-13,https://www.nfl.com/plus/games/bills-at-falcons-2025-reg-6
2025-10-13,https://www.nfl.com/plus/games/bears-at-commanders-2025-reg-6
2025-10-20,https://www.nfl.com/plus/games/buccaneers-at-lions-2025-reg-7
2025-10-20,https://www.nfl.com/plus/games/texans-at-seahawks-2025-reg-7
2025-10-27,https://www.nfl.com/plus/games/commanders-at-chiefs-2025-reg-8
2025-11-03,https://www.nfl.com/plus/games/cardinals-at-cowboys-2025-reg-9
2025-11-10,https://www.nfl.com/plus/games/eagles-at-packers-2025-reg-10
2025-11-17,https://www.nfl.com/plus/games/cowboys-at-raiders-2025-reg-11
2025-11-24,https://www.nfl.com/plus/games/panthers-at-49ers-2025-reg-12
2025-12-01,https://www.nfl.com/plus/games/giants-at-patriots-2025-reg-13
2025-12-08,https://www.nfl.com/plus/games/eagles-at-chargers-2025-reg-14
2025-12-15,https://www.nfl.com/plus/games/dolphins-at-steelers-2025-reg-15
2025-12-22,https://www.nfl.com/plus/games/49ers-at-colts-2025-reg-16
2025-12-29,https://www.nfl.com/plus/games/rams-at-falcons-2025-reg-17
