date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2025-01-28 16:30,1738110600.0,Los Angeles Lakers @ Philadelphia 76ers,Philadelphia 76ers,Los Angeles Lakers,NBA Regular Season,"TNT (usa), Max App, TNT Sports 1 HD UK, Discovery+ UK ($/geo/R)",13962.0,https://basketball.icdb.tv/match/13962,Ian Eagle,Greg Anthony,Greg Anthony,"Shaquille O'Neal, Vince Carter, Candace Parker",Adam Lefkoe,Jared Greenberg,"Adam Lefkoe (Presenter), Ian Eagle (Main Commentator), Greg Anthony (Co-commentator), Shaquille O'Neal (Pundit), Vince Carter (Pundit), Candace Parker (Pundit), Jared Greenberg (Reporter)",Los Angeles Lakers @ Philadelphia 76ers,pending,,
2025-01-21 16:30,1737505800.0,New York Knicks @ Brooklyn Nets,Brooklyn Nets,New York Knicks,NBA Regular Season,"TNT (usa), Max App, TNT Sports 1 HD UK, Discovery+ UK ($/geo/R)",13922.0,https://basketball.icdb.tv/match/13922,Ian Eagle,Greg Anthony,Greg Anthony,"Shaquille O'Neal, Vince Carter, Candace Parker",Adam Lefkoe,Taylor Rooks,"Adam Lefkoe (Presenter), Ian Eagle (Main Commentator), Greg Anthony (Co-commentator), Shaquille O'Neal (Pundit), Vince Carter (Pundit), Candace Parker (Pundit), Taylor Rooks (Reporter)",New York Knicks @ Brooklyn Nets,pending,,
2025-01-14 18:30,1736908200.0,Denver Nuggets @ Dallas Mavericks,Dallas Mavericks,Denver Nuggets,NBA Regular Season,"TNT (usa), Max App, TNT Sports 1 HD UK, Discovery+ UK ($/geo/R)",13811.0,https://basketball.icdb.tv/match/13811,Chuck Cooperstein,Brian Dameris,"Brian Dameris, Greg Anthony, JJ Barea, Devin Harris","Candace Parker, Vince Carter, Shaquille O'Neal, Brian Dameris","Tyler Sloan, Adam Lefkoe, Dana Larson","Jared Greenberg, Jeff Wade","Tyler Sloan (Presenter), Chuck Cooperstein (Main Commentator), Brian Dameris (Co-commentator), Adam Lefkoe (Presenter), Ian Eagle (Main Commentator), Greg Anthony (Co-commentator), Candace Parker (Pundit), Vince Carter (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter), Dana Larson (Presenter), Mark Followill (Main Commentator), JJ Barea (Co-commentator), Devin Harris (Co-commentator), Brian Dameris (Pundit), Jeff Wade (Reporter)",Denver Nuggets @ Dallas Mavericks,pending,,
2025-01-01 16:30,1735777800.0,Brooklyn Nets @ Toronto Raptors,Toronto Raptors,Brooklyn Nets,NBA Regular Season,"NBA Global League Pass [$], YES Network",13544.0,https://basketball.icdb.tv/match/13544,Matt Devlin,Jack Armstrong,"Jack Armstrong, Sarah Kustok",,,"Kayla Grey, Meghan Triplett","Matt Devlin (Main Commentator), Ian Eagle (Main Commentator), Jack Armstrong (Co-commentator), Sarah Kustok (Co-commentator), Kayla Grey (Reporter), Meghan Triplett (Reporter)",Brooklyn Nets @ Toronto Raptors,pending,,
2024-11-26 16:30,1732667400.0,Milwaukee Bucks @ Miami Heat,Miami Heat,Milwaukee Bucks,NBA Cup,"TNT (usa), Max App",12628.0,https://basketball.icdb.tv/match/12628,Sean Kelley,P.J. Carlesimo,"P.J. Carlesimo, Stan Van Gundy","Charles Barkley, Shaquille O'Neal, Jalen Rose","Kevin Winter, Ernie Johnson",Stephanie Ready,"Kevin Winter (Presenter), Sean Kelley (Main Commentator), P.J. Carlesimo (Co-commentator), Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Stan Van Gundy (Co-commentator), Charles Barkley (Pundit), Shaquille O'Neal (Pundit), Jalen Rose (Pundit), Stephanie Ready (Reporter)",Milwaukee Bucks @ Miami Heat,pending,,
2024-10-29 16:30,1730244600.0,Dallas Mavericks @ Minnesota Timberwolves,Minnesota Timberwolves,Dallas Mavericks,NBA Regular Season,"TNT (usa), Max App",12371.0,https://basketball.icdb.tv/match/12371,Chuck Cooperstein,Brian Dameris,"Brian Dameris, Devin Harris, Stan Van Gundy","Derek Harper, Jeff Wade, Charles Barkley, Kenny Smith, Shaquille O'Neal","Tyler Sloan, Dana Larson, Ernie Johnson","Lesley McCaslin, Stephanie Ready","Tyler Sloan (Presenter), Chuck Cooperstein (Main Commentator), Brian Dameris (Co-commentator), Dana Larson (Presenter), Mark Followill (Main Commentator), Devin Harris (Co-commentator), Derek Harper (Pundit), Jeff Wade (Pundit), Lesley McCaslin (Reporter), Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Stan Van Gundy (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Stephanie Ready (Reporter)",Dallas Mavericks @ Minnesota Timberwolves,pending,,
2024-10-24 19:00,1729821600.0,Oklahoma City Thunder @ Denver Nuggets,Denver Nuggets,Oklahoma City Thunder,NBA Regular Season,"TNT (usa), Max App",12140.0,https://basketball.icdb.tv/match/12140,Ian Eagle,Candace Parker,"Candace Parker, Stan Van Gundy","Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Jared Greenberg,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Candace Parker (Co-commentator), Stan Van Gundy (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Jared Greenberg (Reporter)",Oklahoma City Thunder @ Denver Nuggets,pending,,
2024-10-22 19:00,1729648800.0,Minnesota Timberwolves @ Los Angeles Lakers,Los Angeles Lakers,Minnesota Timberwolves,NBA Regular Season,"Max App, TNT (usa), TNT Sports 1 HD UK, Discovery+ UK ($/geo/R)",12115.0,https://basketball.icdb.tv/match/12115,Ian Eagle,Stan Van Gundy,"Stan Van Gundy, Candace Parker","Charles Barkley, Kenny Smith, Shaquille O'Neal",Ernie Johnson,Taylor Rooks,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Stan Van Gundy (Co-commentator), Candace Parker (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Taylor Rooks (Reporter)",Minnesota Timberwolves @ Los Angeles Lakers,pending,,
2024-05-15 18:30,1715823000.0,Dallas Mavericks @ Oklahoma City Thunder,Oklahoma City Thunder,Dallas Mavericks,NBA Regular Season,"TNT (usa), Max App",11526.0,https://basketball.icdb.tv/match/11526,Mike Couzens,Kelenna Azubuike,"Kelenna Azubuike, Grant Hill","Charles Barkley, Kenny Smith, Shaquille O'Neal, Draymond Green",Ernie Johnson,Jared Greenberg,"Mike Couzens (Main Commentator), Kelenna Azubuike (Co-commentator), Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Draymond Green (Pundit), Jared Greenberg (Reporter)",Dallas Mavericks @ Oklahoma City Thunder,pending,,
2024-05-13 18:30,1715650200.0,Oklahoma City Thunder @ Dallas Mavericks,Dallas Mavericks,Oklahoma City Thunder,NBA Regular Season,"TNT (usa), Max App",11498.0,https://basketball.icdb.tv/match/11498,Ian Eagle,Grant Hill,Grant Hill,"Charles Barkley, Kenny Smith, Shaquille O'Neal, Draymond Green",Ernie Johnson,Jared Greenberg,"Ernie Johnson (Presenter), Ian Eagle (Main Commentator), Grant Hill (Co-commentator), Charles Barkley (Pundit), Kenny Smith (Pundit), Shaquille O'Neal (Pundit), Draymond Green (Pundit), Jared Greenberg (Reporter)",Oklahoma City Thunder @ Dallas Mavericks,pending,,
