date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2025-11-25 17:00,1764118800.0,Orlando Magic @ Philadelphia 76ers,Philadelphia 76ers,Orlando Magic,NBA Cup,"NBC (usa), Peacock (US) ($)",16028.0,https://basketball.icdb.tv/match/16028,Noah Eagle,Jamal Crawford,Jamal Crawford,,,Zora Stephenson,"Noah Eagle (Main Commentator), Jamal Crawford (Co-commentator), Zora Stephenson (Reporter)",Orlando Magic @ Philadelphia 76ers,pending,,
2025-11-18 17:00,1763514000.0,Memphis Grizzlies @ San Antonio Spurs,San Antonio Spurs,Memphis Grizzlies,NBA Regular Season,"NBC (usa), Peacock (US) ($)",15992.0,https://basketball.icdb.tv/match/15992,Noah Eagle,Reggie Miller,"Reggie Miller, Jamal Crawford",,,Ashley ShahAhmadi,"Noah Eagle (Main Commentator), Reggie Miller (Co-commentator), Jamal Crawford (Co-commentator), Ashley ShahAhmadi (Reporter)",Memphis Grizzlies @ San Antonio Spurs,pending,,
2025-11-03 16:00,1762214400.0,Minnesota Timberwolves @ Brooklyn Nets,Brooklyn Nets,Minnesota Timberwolves,NBA Regular Season,"Peacock (US) ($), Sky Sports+ UK HD",15903.0,https://basketball.icdb.tv/match/15903,Noah Eagle,Robbie Hummel,"Robbie Hummel, Austin Rivers",,,,"Noah Eagle (Main Commentator), Robbie Hummel (Co-commentator), Austin Rivers (Co-commentator)",Minnesota Timberwolves @ Brooklyn Nets,pending,,
2025-10-27 16:00,1761606000.0,Cleveland Cavaliers @ Detroit Pistons,Detroit Pistons,Cleveland Cavaliers,NBA Regular Season,"Peacock (US) ($), Sky Sports MIX UK HD, Sky Sports+ UK HD",15879.0,https://basketball.icdb.tv/match/15879,Noah Eagle,Robbie Hummel,"Robbie Hummel, Austin Rivers","Vince Carter, Carmelo Anthony, Tracy McGrady",Maria Taylor,,"Maria Taylor (Presenter), Noah Eagle (Main Commentator), Robbie Hummel (Co-commentator), Austin Rivers (Co-commentator), Vince Carter (Pundit), Carmelo Anthony (Pundit), Tracy McGrady (Pundit)",Cleveland Cavaliers @ Detroit Pistons,pending,,
2025-10-21 19:00,1761098400.0,Golden State Warriors @ Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors,NBA Regular Season,"NBC (usa), Peacock (US) ($), Sky Sports Main Event UK HD",15848.0,https://basketball.icdb.tv/match/15848,Noah Eagle,Grant Hill,Grant Hill,Tracy McGrady,Ahmed Fareed,Ashley ShahAhmadi,"Ahmed Fareed (Presenter), Noah Eagle (Main Commentator), Grant Hill (Co-commentator), Tracy McGrady (Pundit), Ashley ShahAhmadi (Reporter)",Golden State Warriors @ Los Angeles Lakers,pending,,
2025-10-14 17:00,1760486400.0,Oklahoma City Thunder @ Milwaukee Bucks,Milwaukee Bucks,Oklahoma City Thunder,NBA Pre-Season,Peacock (US) ($),15858.0,https://basketball.icdb.tv/match/15858,Noah Eagle,Jamal Crawford,Jamal Crawford,,,Zora Stephenson,"Noah Eagle (Main Commentator), Jamal Crawford (Co-commentator), Zora Stephenson (Reporter)",Oklahoma City Thunder @ Milwaukee Bucks,pending,,
2025-10-07 16:00,1759878000.0,Chicago Bulls @ Cleveland Cavaliers,Cleveland Cavaliers,Chicago Bulls,NBA Pre-Season,Peacock (US) ($),15790.0,https://basketball.icdb.tv/match/15790,Noah Eagle,Reggie Miller,Reggie Miller,,,Ashley ShahAhmadi,"Noah Eagle (Main Commentator), Reggie Miller (Co-commentator), Ashley ShahAhmadi (Reporter)",Chicago Bulls @ Cleveland Cavaliers,pending,,
2024-04-07 16:30,1712532600.0,Sacramento Kings @ Brooklyn Nets,Brooklyn Nets,Sacramento Kings,NBA Regular Season,"YES Network, NBA App",11003.0,https://basketball.icdb.tv/match/11003,Noah Eagle,Richard Jefferson,"Richard Jefferson, Kayte Christensen-Hunter",,,,"Noah Eagle (Main Commentator), Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Kayte Christensen-Hunter (Co-commentator)",Sacramento Kings @ Brooklyn Nets,pending,,
2024-04-06 16:00,1712444400.0,Detroit Pistons @ Brooklyn Nets,Brooklyn Nets,Detroit Pistons,NBA Regular Season,"my9 (WWOR-TV), NBA App",11256.0,https://basketball.icdb.tv/match/11256,Noah Eagle,Sarah Kustok,Sarah Kustok,,,,"Noah Eagle (Main Commentator), Sarah Kustok (Co-commentator)",Detroit Pistons @ Brooklyn Nets,pending,,
2024-03-31 15:00,1711922400.0,Los Angeles Lakers @ Brooklyn Nets,Brooklyn Nets,Los Angeles Lakers,NBA Regular Season,"YES Network, NBA App",10866.0,https://basketball.icdb.tv/match/10866,Noah Eagle,Sarah Kustok,"Sarah Kustok, Stu Lantz",,,,"Noah Eagle (Main Commentator), Bill Macdonald (Main Commentator), Sarah Kustok (Co-commentator), Stu Lantz (Co-commentator)",Los Angeles Lakers @ Brooklyn Nets,pending,,
2023-07-13 12:30,1689276600.0,Philadelphia 76ers @ Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,NBA Summer League,"NBA TV (US), NBA TV Canada, ESPN 3 (United States), ESPN+ USA, DAZN Deutsch [$] (geo/R)",7071.0,https://basketball.icdb.tv/match/7071,Noah Eagle,Greg Anthony,Greg Anthony,,,Nabil Karim,"Noah Eagle (Main Commentator), Greg Anthony (Co-commentator), Nabil Karim (Reporter)",Philadelphia 76ers @ Atlanta Hawks,pending,,
2023-07-12 14:30,1689197400.0,Golden State Warriors @ Dallas Mavericks,Dallas Mavericks,Golden State Warriors,NBA Summer League,"NBA TV (US), NBA TV Canada, ESPN 3 (United States), ESPN+ USA, Dallas Mavericks Livestream on mavs.com, DAZN Deutsch [$] (geo/R)",7066.0,https://basketball.icdb.tv/match/7066,Noah Eagle,Dennis Scott,"Dennis Scott, JJ Barea",,,Nabil Karim,"Noah Eagle (Main Commentator), Dennis Scott (Co-commentator), Nabil Karim (Reporter), Kevin Danna (Main Commentator), JJ Barea (Co-commentator)",Golden State Warriors @ Dallas Mavericks,pending,,
2023-07-12 12:30,1689190200.0,Los Angeles Clippers @ Memphis Grizzlies,Memphis Grizzlies,Los Angeles Clippers,NBA Summer League,"NBA TV (US), NBA TV Canada, ESPN 3 (United States), ESPN+ USA, Grind City Media, DAZN Deutsch [$] (geo/R)",7065.0,https://basketball.icdb.tv/match/7065,Noah Eagle,Dennis Scott,Dennis Scott,,,Nabil Karim,"Noah Eagle (Main Commentator), Dennis Scott (Co-commentator), Nabil Karim (Reporter)",Los Angeles Clippers @ Memphis Grizzlies,pending,,
2026-01-26,,,Boston Celtics,Portland Trail Blazers,NBA Regular Season,,,,,,,,,,,Portland Trail Blazers @ Boston Celtics,pending,,Peacock (US) ($)
07-13 14:30,1689283800.0,Miami Heat @ Milwaukee Bucks,Milwaukee Bucks,Miami Heat,NBA Summer League,"NBA TV (US), NBA TV Canada, ESPN 3 (United States), ESPN+ USA, DAZN Deutsch [$] (geo/R)",7072.0,https://basketball.icdb.tv/match/7072,Jason Jackson,Amy Audibert,"Amy Audibert, Greg Anthony",,,Nabil Karim,"Jason Jackson (Main Commentator), Amy Audibert (Co-commentator), Noah Eagle (Main Commentator), Greg Anthony (Co-commentator), Nabil Karim (Reporter)",Miami Heat @ Milwaukee Bucks,pending,,
