date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2022-01-09 09:00,1641747600.0,San Antonio Spurs @ Brooklyn Nets,Brooklyn Nets,San Antonio Spurs,NBA Regular Season,YES Network,872.0,https://basketball.icdb.tv/match/872,Bill Land,Sean Elliott,"Sean Elliott, Richard Jefferson",Matt Bonner,Dan Weiss,Michael Grady,"Dan Weiss (Presenter), Bill Land (Main Commentator), Sean Elliott (Co-commentator), Matt Bonner (Pundit), Ryan Ruocco (Main Commentator), Richard Jefferson (Co-commentator), Michael Grady (Reporter)",San Antonio Spurs @ Brooklyn Nets,pending,,
2022-01-01 16:30,1641083400.0,Los Angeles Clippers @ Brooklyn Nets,Brooklyn Nets,Los Angeles Clippers,NBA Regular Season,YES Network,780.0,https://basketball.icdb.tv/match/780,Brian Sieman,Jim Jackson,"Jim Jackson, Sarah Kustok",Corey Maggette,Jeanne Zelasko,Michael Grady,"Jeanne Zelasko (Presenter), Brian Sieman (Main Commentator), Jim Jackson (Co-commentator), Corey Maggette (Pundit), Ryan Ruocco (Main Commentator), Sarah Kustok (Co-commentator), Michael Grady (Reporter)",Los Angeles Clippers @ Brooklyn Nets,pending,,
2021-12-25 09:00,1640451600.0,Atlanta Hawks @ New York Knicks,New York Knicks,Atlanta Hawks,NBA Regular Season,"ESPN (US), ESPN App (US), Sky Sports Main Event UK HD, Sky Sports MIX UK HD",694.0,https://basketball.icdb.tv/match/694,Ryan Ruocco,Vince Carter,Vince Carter,"Michael Wilbon, Stephen A. Smith, Jalen Rose",Mike Greenberg,Cassidy Hubbarth,"Mike Greenberg (Presenter), Ryan Ruocco (Main Commentator), Vince Carter (Co-commentator), Michael Wilbon (Pundit), Stephen A. Smith (Pundit), Jalen Rose (Pundit), Cassidy Hubbarth (Reporter), Steve Javie (Former Official)",Atlanta Hawks @ New York Knicks,pending,,
2021-12-18 16:30,1639873800.0,Orlando Magic @ Brooklyn Nets,Brooklyn Nets,Orlando Magic,NBA Regular Season,YES Network,646.0,https://basketball.icdb.tv/match/646,David Steele,Jeff Turner,"Jeff Turner, Devin Harris, Richard Jefferson",Brian Hill,Dante Marchitelli,Michael Grady,"Dante Marchitelli (Presenter), David Steele (Main Commentator), Jeff Turner (Co-commentator), Brian Hill (Pundit), Ryan Ruocco (Main Commentator), Devin Harris (Co-commentator), Richard Jefferson (Co-commentator), Michael Grady (Reporter)",Orlando Magic @ Brooklyn Nets,pending,,
2021-12-17 16:30,1639787400.0,Golden State Warriors @ Boston Celtics,Boston Celtics,Golden State Warriors,NBA Regular Season,"ESPN App (US), ESPN (US)",565.0,https://basketball.icdb.tv/match/565,Ryan Ruocco,Doris Burke,"Doris Burke, Kelenna Azubuike, Brian Scalabrine","Stephen A. Smith, Michael Wilbon, Jalen Rose, Chris Mullin, Monte Poole","Mike Greenberg, Bonta Hill","Cassidy Hubbarth, Kerith Burke, Abby Chin","Mike Greenberg (Presenter), Ryan Ruocco (Main Commentator), Doris Burke (Co-commentator), Stephen A. Smith (Pundit), Michael Wilbon (Pundit), Jalen Rose (Pundit), Cassidy Hubbarth (Reporter), Bonta Hill (Presenter), Bob Fitzgerald (Main Commentator), Kelenna Azubuike (Co-commentator), Chris Mullin (Pundit), Monte Poole (Pundit), Kerith Burke (Reporter), Mike Gorman (Main Commentator), Brian Scalabrine (Co-commentator), Abby Chin (Reporter)",Golden State Warriors @ Boston Celtics,pending,,
2021-12-10 16:30,1639182600.0,Brooklyn Nets @ Atlanta Hawks,Atlanta Hawks,Brooklyn Nets,NBA Regular Season,ESPN (US),508.0,https://basketball.icdb.tv/match/508,Ryan Ruocco,Hubie Brown,Hubie Brown,,,,"Ryan Ruocco (Main Commentator), Hubie Brown (Co-commentator)",Brooklyn Nets @ Atlanta Hawks,pending,,
2021-12-04 16:30,1638664200.0,Chicago Bulls @ Brooklyn Nets,Brooklyn Nets,Chicago Bulls,NBA Regular Season,YES Network,499.0,https://basketball.icdb.tv/match/499,Mike Monaco,Stacey King,"Stacey King, Richard Jefferson, Sarah Kustok",,,Michael Grady,"Mike Monaco (Main Commentator), Stacey King (Co-commentator), Ryan Ruocco (Main Commentator), Richard Jefferson (Co-commentator), Sarah Kustok (Co-commentator), Michael Grady (Reporter)",Chicago Bulls @ Brooklyn Nets,pending,,
2021-12-03 19:00,1638586800.0,Phoenix Suns @ Golden State Warriors,Golden State Warriors,Phoenix Suns,NBA Regular Season,"ESPN App (US), ESPN (US)",480.0,https://basketball.icdb.tv/match/480,Tom Leander,Eddie A. Johnson,"Eddie A. Johnson, Mark Jackson, Kelenna Azubuike","Dorell Wright, Chris Mullin",Bonta Hill,"Malika Andrews, Kerith Burke, Kendra Andrews","Tom Leander (Main Commentator), Eddie A. Johnson (Co-commentator), Ryan Ruocco (Main Commentator), Mark Jackson (Co-commentator), Malika Andrews (Reporter), Bonta Hill (Presenter), Bob Fitzgerald (Main Commentator), Kelenna Azubuike (Co-commentator), Dorell Wright (Pundit), Chris Mullin (Pundit), Kerith Burke (Reporter), Kendra Andrews (Reporter)",Phoenix Suns @ Golden State Warriors,pending,,
2021-11-27 16:30,1638059400.0,Phoenix Suns @ Brooklyn Nets,Brooklyn Nets,Phoenix Suns,NBA Regular Season,"YES Network, NBA TV (US)",436.0,https://basketball.icdb.tv/match/436,Kevin Ray,Eddie A. Johnson,"Eddie A. Johnson, Sarah Kustok","Tom Chambers, Greg Anthony, Channing Frye","Tom Leander, Matt Winer",Michael Grady,"Tom Leander (Presenter), Kevin Ray (Main Commentator), Eddie A. Johnson (Co-commentator), Tom Chambers (Pundit), Matt Winer (Presenter), Ryan Ruocco (Main Commentator), Sarah Kustok (Co-commentator), Greg Anthony (Pundit), Channing Frye (Pundit), Michael Grady (Reporter)",Phoenix Suns @ Brooklyn Nets,pending,,
2021-11-24 19:00,1637809200.0,Philadelphia 76ers @ Golden State Warriors,Golden State Warriors,Philadelphia 76ers,NBA Regular Season,"ESPN (US), ESPN App (US)",415.0,https://basketball.icdb.tv/match/415,Ryan Ruocco,Richard Jefferson,Richard Jefferson,,,Malika Andrews,"Ryan Ruocco (Main Commentator), Richard Jefferson (Co-commentator), Malika Andrews (Reporter)",Philadelphia 76ers @ Golden State Warriors,pending,,
